OrderID,SKU,Quantity,Marketplace,MSKU
117001079467699587_1,SG_ButterFly_LightgreenPink,1,Meesho,UNMAPPED
117082227434705025_1,SG_ButterFly_LightgreenPink,1,Meesho,UNMAPPED
117094845805351040_1,v1nepfRR,1,Meesho,UNMAPPED
117095329976091328_1,CSTE_0359_Wands_Hermoine_light_SG,1,Meesho,UNMAPPED
117100536909688128_1,CSTE_0434_ST_Pokemon_Bulbasour_Green,1,Meesho,UNMAPPED
117116006815789635_1,v1nepfRR,1,Meesho,UNMAPPED
117116747517293120_1,MH_A8_Brown,1,Meesho,UNMAPPED
117138468206964032_1,CSTE_O0390_OT_Toiletry_Bottles,1,Meesho,UNMAPPED
117146028179877186_1,YOU ARE MY SUNSHINE SUN_BROWN,1,Meesho,UNMAPPED
117149798162878594_1,Fire Sunglasses-Green,1,Meesho,UNMAPPED
117162655696973184_1,CSTE_O0390_OT_Toiletry_Bottles,1,Meesho,UNMAPPED
117169340683678212_1,redstawberry_softtoy,1,Meesho,UNMAPPED
117217183315329730_1,69UfqNAh,1,Meesho,UNMAPPED
117228622074466432_1,v1nepfRR,1,Meesho,UNMAPPED
117234929994367680_1,CSTE_0430_Org_Compression_Kit_Blue,1,Meesho,UNMAPPED
117239729661005952_1,6CKGxkiA,1,Meesho,UNMAPPED
117258084489130496_1,v1nepfRR,1,Meesho,UNMAPPED
117266562175758913_1,69UfqNAh,1,Meesho,UNMAPPED
117285512162693248_1,acrylic_heart_8note_kalimba,1,Meesho,UNMAPPED
117286324565823616_1,v1nepfRR,1,Meesho,UNMAPPED
117289263217013250_1,SG_ButterFly_LightgreenPink,1,Meesho,UNMAPPED
117292546161496192_1,v1nepfRR,1,Meesho,UNMAPPED
117305028612784832_1,CSTE_0484_ST_Animal_Kaonashi_Ghost_Black,1,Meesho,CSTE_KAONASHI_BLACK
117305028612784832_1,CSTE_0484_ST_Animal_Kaonashi_Ghost_Black,1,Meesho,Amazon
117309677028666690_1,StorageBox_3,1,Meesho,UNMAPPED
114914439601482626_1,32546987,1,Rudra Meesho,UNMAPPED
114950041852214340_1,goku action figure01,1,Rudra Meesho,UNMAPPED
114987267378150464_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
115048518263139200_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
115159305129626690_1,32546987,1,Rudra Meesho,UNMAPPED
115262616972328064_1,CSTE_0490_ST_Fruit_Blox_Shadow,1,Rudra Meesho,CSTE_FRUIT_SHADOW_BLOX
115262616972328064_1,CSTE_0490_ST_Fruit_Blox_Shadow,1,Rudra Meesho,Amazon
115288806031428608_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
115328393880431489_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
115348588242037633_1,CSTE_O0390_OT_Toiletry_Bottles,2,Rudra Meesho,UNMAPPED
115365192568962112_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
115367367705656384_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
115390476043189377_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
115405006669417473_1,CSTE_0454_ST_Animal_Garfield_Orange,1,Rudra Meesho,UNMAPPED
115405405051714689_1,32546987,1,Rudra Meesho,UNMAPPED
115420390775618625_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
115448380007803840_1,CSTE_0417_Organizer_StorageBox_SkyBlue,1,Rudra Meesho,UNMAPPED
115457025986685888_1,CSTE_O0390_OT_Toiletry_Bottles,2,Rudra Meesho,UNMAPPED
115468191022719552_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
115469669499210752_1,SG_FireGlass_MercuryPink,1,Rudra Meesho,UNMAPPED
115513574469958720_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
115633101287353217_1,CSTE_0478_ST_Minecraft_Cow_Brown,1,Rudra Meesho,UNMAPPED
115698270286973953_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
115701365917121664_1,32002561,1,Rudra Meesho,UNMAPPED
115720664186514368_1,32546987,1,Rudra Meesho,UNMAPPED
115807955320077440_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
115838875905326208_1,SG_FireGlass_Green,1,Rudra Meesho,UNMAPPED
115843372879323712_1,Gengar,1,Rudra Meesho,UNMAPPED
115903567337163776_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
116017632100252801_1,SG_butterfly_Red&Green,1,Rudra Meesho,UNMAPPED
116030289188519040_1,32546987,1,Rudra Meesho,UNMAPPED
116040301088500610_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
116041394765851584_1,32546987,1,Rudra Meesho,UNMAPPED
116099340455537536_1,CSTE_0157_SG_FireGlass_Green,1,Rudra Meesho,UNMAPPED
116118976160977280_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
116146303410491776_1,Goku Super Saiyyan Injured01,1,Rudra Meesho,UNMAPPED
116150365347709632_1,CSTE_0417_Organizer_StorageBox_SkyBlue,1,Rudra Meesho,UNMAPPED
116172387540861632_1,32546987,1,Rudra Meesho,UNMAPPED
116176065583501441_1,1951027540_9,1,Rudra Meesho,UNMAPPED
116201125484548800_1,Dolphine bubble shooter gun for kids,1,Rudra Meesho,UNMAPPED
116221033995948162_1,MB_StarWars_|BLK,1,Rudra Meesho,CSTE_MB_STARWARS_BLACK
116221033995948162_1,MB_StarWars_|BLK,1,Rudra Meesho,Amazon
116221673631674945_1,32546987,1,Rudra Meesho,UNMAPPED
116234426911936646_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
116235353685520899_1,CSTE_O0445_OT_Glue_Sand_Rubber_Monkey,1,Rudra Meesho,UNMAPPED
116238959214096960_1,Harry_wand,1,Rudra Meesho,UNMAPPED
116445158777711936_1,CSTE_0533_ST_Animal_Breathing_Koala_Grey,1,Rudra Meesho,UNMAPPED
116488116621176128_1,32546987,1,Rudra Meesho,UNMAPPED
116538345101840512_1,Minecraft_Small_Sword_Steve,1,Rudra Meesho,CSTE_MINECRAFT_SWORD_SMALL
116538345101840512_1,Minecraft_Small_Sword_Steve,1,Rudra Meesho,Amazon
116569112435649859_1,CSTE_0205_MB_MHA10_Brown,1,Rudra Meesho,UNMAPPED
116570316003765568_1,SG_butterfly_Red&Green,1,Rudra Meesho,UNMAPPED
116571712745964224_1,CSTE_0157_SG_FireGlass_Green,1,Rudra Meesho,UNMAPPED
116578841773854848_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
116772587224329602_1,Titanic_Brown,1,Rudra Meesho,UNMAPPED
116820604052729216_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
116832527326671424_1,SG_butterfly_Red&Green,1,Rudra Meesho,UNMAPPED
116846492886790657_1,78945615,1,Rudra Meesho,UNMAPPED
116917903970792000_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
116950333662757568_1,32546987,1,Rudra Meesho,UNMAPPED
117059656857276544_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
117074421839155328_1,586379476_16,1,Rudra Meesho,UNMAPPED
117149798162878593_1,586379476_16,1,Rudra Meesho,UNMAPPED
117180129255649856_1,SG_FireGlass_Green,1,Rudra Meesho,UNMAPPED
117217948128801346_1,CSTE_O0390_OT_Toiletry_Bottles,2,Rudra Meesho,UNMAPPED
117259385402847808_1,78945615,1,Rudra Meesho,UNMAPPED
117299653107674496_1,CSTE_O0390_OT_Toiletry_Bottles,1,Rudra Meesho,UNMAPPED
